Data,CO,MP10,O3,MP2.5,SO2
18/07/2015,0.0,15.0,31.0,,2.0
18/07/2016,1.0,27.0,35.0,30.0,0.0
18/07/2017,0.0,21.0,58.0,9.0,2.0
18/07/2018,,26.0,37.0,6.0,2.0
18/07/2019,0.0,,50.0,4.0,0.0
18/07/2020,0.0,22.0,45.0,9.0,0.0
18/07/2021,1.0,49.0,45.0,40.0,8.0
18/07/2022,0.0,,38.0,27.0,0.0
18/08/2015,0.0,15.0,31.0,,4.0
18/08/2016,,35.0,39.0,44.0,6.0
18/08/2017,0.0,19.0,53.0,12.0,12.0
18/08/2018,0.0,14.0,46.0,,0.0
18/08/2019,1.0,38.0,61.0,27.0,2.0
18/08/2020,0.0,30.0,34.0,6.0,4.0
18/08/2021,0.0,32.0,39.0,30.0,2.0
18/08/2022,0.0,25.0,27.0,29.0,
18/09/2015,0.0,30.0,58.0,,2.0
18/09/2016,0.0,23.0,46.0,30.0,2.0
18/09/2017,0.0,36.0,51.0,11.0,4.0
18/09/2018,1.0,40.0,26.0,,0.0
18/09/2019,1.0,92.0,73.0,52.0,2.0
18/09/2020,0.0,76.0,78.0,27.0,4.0
18/09/2021,1.0,42.0,69.0,47.0,0.0
18/09/2022,0.0,13.0,28.0,8.0,2.0
18/10/2016,0.0,16.0,43.0,10.0,2.0
18/10/2017,,31.0,,9.0,
18/10/2018,1.0,26.0,40.0,9.0,2.0
18/10/2019,1.0,,84.0,77.0,6.0
18/10/2020,0.0,25.0,37.0,5.0,0.0
18/10/2021,0.0,18.0,32.0,11.0,0.0
18/10/2022,0.0,22.0,30.0,30.0,0.0
18/11/2015,0.0,12.0,41.0,6.0,2.0
18/11/2016,0.0,16.0,26.0,12.0,2.0
18/11/2017,0.0,22.0,54.0,10.0,2.0
18/11/2018,0.0,12.0,32.0,5.0,2.0
18/11/2019,1.0,8.0,23.0,3.0,4.0
18/11/2020,1.0,14.0,64.0,4.0,6.0
18/11/2021,0.0,16.0,30.0,10.0,0.0
18/11/2022,0.0,,58.0,10.0,
18/12/2015,0.0,13.0,30.0,7.0,0.0
18/12/2016,0.0,4.0,34.0,,0.0
18/12/2017,,14.0,37.0,5.0,2.0
18/12/2018,1.0,31.0,65.0,8.0,0.0
18/12/2019,0.0,18.0,48.0,,4.0
18/12/2020,0.0,,58.0,,6.0
18/12/2021,1.0,12.0,,26.0,2.0
18/12/2022,0.0,,22.0,7.0,0.0
19/01/2015,2.0,17.0,58.0,,4.0
19/01/2016,0.0,2.0,10.0,,0.0
19/01/2017,0.0,12.0,50.0,6.0,2.0
19/01/2018,,25.0,58.0,5.0,2.0
19/01/2019,0.0,18.0,,6.0,0.0
19/01/2020,0.0,6.0,34.0,,0.0
19/01/2021,0.0,,48.0,7.0,2.0
19/01/2022,1.0,22.0,39.0,10.0,0.0
19/02/2015,0.0,14.0,32.0,,4.0
19/02/2016,0.0,19.0,34.0,9.0,0.0
19/02/2017,0.0,10.0,42.0,,0.0
19/02/2018,,21.0,24.0,6.0,2.0
19/02/2019,1.0,20.0,25.0,6.0,4.0
19/02/2020,0.0,15.0,47.0,2.0,2.0
19/02/2021,1.0,12.0,19.0,10.0,0.0
19/02/2022,,18.0,33.0,12.0,2.0
19/03/2015,0.0,13.0,39.0,,2.0
19/03/2016,0.0,8.0,29.0,,2.0
19/03/2017,0.0,5.0,46.0,,0.0
19/03/2018,0.0,19.0,63.0,7.0,0.0
19/03/2019,1.0,37.0,37.0,11.0,4.0
19/03/2020,0.0,24.0,58.0,5.0,0.0
19/03/2021,0.0,16.0,35.0,10.0,2.0
19/03/2022,0.0,10.0,46.0,10.0,0.0
19/04/2015,0.0,16.0,50.0,,
19/04/2016,0.0,12.0,16.0,6.0,0.0
19/04/2017,,8.0,35.0,2.0,0.0
19/04/2018,0.0,18.0,39.0,6.0,
19/04/2019,,26.0,50.0,8.0,0.0
19/04/2020,0.0,6.0,,2.0,2.0
19/04/2021,1.0,27.0,34.0,27.0,4.0
19/04/2022,0.0,14.0,35.0,12.0,4.0
19/05/2015,0.0,15.0,27.0,,16.0
19/05/2016,0.0,20.0,24.0,11.0,0.0
19/05/2017,0.0,6.0,27.0,,0.0
19/05/2018,0.0,18.0,25.0,6.0,0.0
19/05/2019,0.0,12.0,,3.0,0.0
19/05/2020,0.0,16.0,34.0,4.0,2.0
19/05/2021,1.0,50.0,44.0,43.0,12.0
19/05/2022,0.0,,23.0,26.0,2.0
19/06/2015,0.0,26.0,30.0,,4.0
19/06/2016,0.0,13.0,,8.0,0.0
19/06/2017,,22.0,38.0,26.0,2.0
19/06/2018,0.0,18.0,31.0,6.0,2.0
19/06/2019,1.0,37.0,38.0,,4.0
19/06/2020,0.0,14.0,30.0,,0.0
19/06/2021,0.0,22.0,37.0,32.0,2.0
19/06/2022,1.0,28.0,34.0,32.0,0.0
19/07/2015,0.0,17.0,32.0,,2.0
19/07/2016,0.0,20.0,27.0,11.0,0.0
19/07/2017,0.0,13.0,48.0,,0.0
19/07/2018,0.0,24.0,42.0,6.0,6.0
19/07/2019,0.0,,48.0,,2.0
19/07/2020,0.0,13.0,42.0,4.0,0.0
19/07/2021,,42.0,38.0,,12.0
19/07/2022,0.0,,45.0,12.0,0.0
19/08/2015,0.0,17.0,38.0,,2.0
19/08/2016,,27.0,36.0,30.0,0.0
19/08/2017,0.0,18.0,53.0,11.0,2.0
19/08/2018,0.0,17.0,52.0,,0.0
19/08/2019,1.0,91.0,78.0,58.0,14.0
19/08/2020,0.0,29.0,49.0,6.0,0.0
19/08/2021,0.0,21.0,36.0,12.0,2.0
19/08/2022,0.0,30.0,36.0,30.0,14.0
19/09/2015,0.0,23.0,56.0,,2.0
19/09/2016,0.0,32.0,44.0,40.0,2.0
19/09/2017,,29.0,,10.0,
19/09/2018,1.0,24.0,58.0,10.0,2.0
19/09/2019,1.0,116.0,54.0,60.0,6.0
19/09/2020,0.0,50.0,78.0,30.0,2.0
19/09/2021,1.0,89.0,49.0,87.0,8.0
19/09/2022,0.0,21.0,28.0,11.0,0.0
19/10/2016,,18.0,44.0,26.0,4.0
19/10/2017,,40.0,,12.0,2.0
19/10/2018,1.0,42.0,42.0,27.0,4.0
19/10/2019,1.0,97.0,77.0,63.0,6.0
19/10/2020,0.0,23.0,33.0,4.0,0.0
19/10/2021,0.0,8.0,27.0,,4.0
19/10/2022,,20.0,20.0,10.0,0.0
19/11/2015,0.0,18.0,48.0,8.0,2.0
19/11/2016,0.0,6.0,41.0,,0.0
19/11/2017,0.0,11.0,54.0,,0.0
19/11/2018,1.0,18.0,22.0,8.0,2.0
19/11/2019,1.0,11.0,34.0,,0.0
19/11/2020,1.0,12.0,31.0,5.0,0.0
19/11/2021,0.0,22.0,21.0,10.0,0.0
19/11/2022,0.0,,43.0,12.0,
19/12/2015,0.0,18.0,65.0,10.0,0.0
19/12/2016,0.0,5.0,30.0,,0.0
19/12/2017,,19.0,51.0,6.0,2.0
19/12/2018,0.0,36.0,66.0,10.0,2.0
19/12/2019,1.0,20.0,33.0,,2.0
19/12/2020,,,38.0,,0.0
19/12/2021,0.0,13.0,20.0,7.0,0.0
19/12/2022,0.0,14.0,22.0,10.0,0.0
20/01/2015,3.0,20.0,59.0,,6.0
20/01/2016,0.0,2.0,17.0,,0.0
20/01/2017,0.0,10.0,51.0,6.0,4.0
20/01/2018,,23.0,50.0,6.0,2.0
20/01/2019,0.0,22.0,58.0,7.0,0.0
20/01/2020,1.0,10.0,33.0,,2.0
20/01/2021,0.0,,46.0,7.0,12.0
20/01/2022,0.0,23.0,42.0,11.0,0.0
20/02/2015,0.0,13.0,37.0,,0.0
20/02/2016,0.0,11.0,31.0,6.0,0.0
20/02/2017,0.0,10.0,30.0,6.0,0.0
20/02/2018,,21.0,,7.0,0.0
20/02/2019,1.0,23.0,,7.0,0.0
20/02/2020,1.0,24.0,48.0,4.0,2.0
20/02/2021,1.0,9.0,22.0,9.0,0.0
20/02/2022,,11.0,34.0,9.0,0.0
20/03/2015,0.0,14.0,33.0,,2.0
20/03/2016,0.0,7.0,26.0,5.0,0.0
20/03/2017,0.0,6.0,38.0,,0.0
20/03/2018,0.0,24.0,42.0,9.0,0.0
20/03/2019,1.0,21.0,37.0,6.0,
20/03/2020,0.0,15.0,30.0,4.0,0.0
20/03/2021,0.0,14.0,33.0,11.0,0.0
20/03/2022,0.0,11.0,34.0,11.0,0.0
20/04/2015,0.0,22.0,52.0,,2.0
20/04/2016,0.0,12.0,16.0,6.0,0.0
20/04/2017,,10.0,39.0,2.0,2.0
20/04/2018,0.0,26.0,57.0,7.0,2.0
20/04/2019,0.0,25.0,50.0,9.0,0.0
20/04/2020,0.0,8.0,,4.0,2.0
20/04/2021,1.0,15.0,42.0,12.0,2.0
20/04/2022,0.0,20.0,36.0,27.0,4.0
20/05/2015,,14.0,23.0,,4.0
20/05/2016,0.0,14.0,21.0,10.0,0.0
20/05/2017,0.0,7.0,18.0,,2.0
20/05/2018,0.0,18.0,26.0,8.0,10.0
20/05/2019,1.0,29.0,,8.0,2.0
20/05/2020,0.0,16.0,37.0,5.0,2.0
20/05/2021,1.0,64.0,47.0,49.0,8.0
20/05/2022,0.0,,33.0,,2.0
20/06/2015,,10.0,28.0,,2.0
20/06/2016,0.0,12.0,,8.0,2.0
20/06/2017,0.0,15.0,40.0,9.0,0.0
20/06/2018,0.0,18.0,40.0,7.0,2.0
20/06/2019,1.0,39.0,58.0,8.0,6.0
20/06/2020,0.0,8.0,28.0,,2.0
20/06/2021,1.0,24.0,36.0,35.0,2.0
20/06/2022,0.0,19.0,28.0,11.0,0.0
20/07/2015,0.0,11.0,30.0,,2.0
20/07/2016,0.0,18.0,30.0,11.0,0.0
20/07/2017,0.0,14.0,46.0,9.0,0.0
20/07/2018,0.0,27.0,50.0,9.0,4.0
20/07/2019,0.0,21.0,48.0,3.0,2.0
20/07/2020,0.0,14.0,37.0,4.0,2.0
20/07/2021,1.0,51.0,51.0,,8.0
20/07/2022,0.0,,40.0,29.0,0.0
20/08/2015,0.0,33.0,42.0,,6.0
20/08/2016,0.0,17.0,30.0,11.0,0.0
20/08/2017,0.0,17.0,60.0,12.0,2.0
20/08/2018,0.0,22.0,54.0,,0.0
20/08/2019,0.0,57.0,69.0,30.0,8.0
20/08/2020,0.0,32.0,64.0,7.0,2.0
20/08/2021,0.0,20.0,40.0,12.0,2.0
20/08/2022,0.0,19.0,22.0,11.0,2.0
20/09/2015,0.0,22.0,58.0,,2.0
20/09/2016,0.0,23.0,44.0,32.0,2.0
20/09/2017,,35.0,,,
20/09/2018,1.0,26.0,44.0,26.0,8.0
20/09/2019,0.0,,60.0,58.0,4.0
20/09/2020,0.0,56.0,68.0,32.0,2.0
20/09/2021,0.0,83.0,52.0,64.0,2.0
20/09/2022,1.0,34.0,26.0,29.0,2.0
20/10/2016,1.0,25.0,32.0,29.0,2.0
20/10/2017,,46.0,60.0,32.0,4.0
20/10/2018,0.0,13.0,45.0,7.0,0.0
20/10/2019,0.0,25.0,70.0,9.0,2.0
20/10/2020,1.0,30.0,30.0,4.0,2.0
20/10/2021,0.0,4.0,23.0,,4.0
20/10/2022,0.0,12.0,25.0,10.0,0.0
20/11/2015,1.0,16.0,25.0,10.0,2.0
20/11/2016,0.0,8.0,53.0,,0.0
20/11/2017,0.0,21.0,33.0,9.0,2.0
20/11/2018,0.0,11.0,22.0,5.0,0.0
20/11/2019,1.0,8.0,40.0,,0.0
20/11/2020,1.0,18.0,57.0,5.0,0.0
20/11/2021,0.0,15.0,22.0,10.0,2.0
20/11/2022,0.0,,42.0,11.0,
20/12/2015,,10.0,31.0,6.0,0.0
20/12/2016,0.0,6.0,38.0,3.0,2.0
20/12/2017,0.0,14.0,,6.0,4.0
20/12/2018,0.0,32.0,56.0,9.0,2.0
20/12/2019,1.0,16.0,32.0,,2.0
20/12/2020,,,59.0,,0.0
20/12/2021,0.0,15.0,,7.0,0.0
20/12/2022,1.0,17.0,15.0,11.0,0.0
21/01/2015,3.0,22.0,60.0,,2.0
21/01/2016,0.0,3.0,21.0,,0.0
21/01/2017,0.0,9.0,43.0,6.0,4.0
21/01/2018,,20.0,54.0,5.0,0.0
21/01/2019,0.0,21.0,34.0,6.0,0.0
21/01/2020,0.0,7.0,41.0,2.0,2.0
21/01/2021,0.0,9.0,39.0,8.0,4.0
21/01/2022,0.0,32.0,38.0,11.0,0.0
21/02/2015,0.0,16.0,50.0,,2.0
21/02/2016,0.0,12.0,26.0,6.0,2.0
21/02/2017,0.0,7.0,30.0,,2.0
21/02/2018,,16.0,24.0,6.0,0.0
21/02/2019,1.0,22.0,18.0,8.0,0.0
21/02/2020,0.0,39.0,34.0,6.0,4.0
21/02/2021,1.0,9.0,30.0,10.0,0.0
21/02/2022,,17.0,32.0,10.0,0.0
21/03/2015,0.0,10.0,33.0,,2.0
21/03/2016,0.0,9.0,32.0,7.0,2.0
21/03/2017,0.0,8.0,36.0,,0.0
21/03/2018,0.0,37.0,21.0,12.0,4.0
21/03/2019,1.0,17.0,30.0,5.0,
21/03/2020,0.0,12.0,49.0,,0.0
21/03/2021,0.0,10.0,28.0,10.0,4.0
21/03/2022,0.0,9.0,30.0,10.0,0.0
21/04/2015,0.0,26.0,54.0,,0.0
21/04/2016,0.0,11.0,21.0,,2.0
21/04/2017,0.0,11.0,54.0,4.0,0.0
21/04/2018,0.0,24.0,43.0,7.0,6.0
21/04/2019,0.0,22.0,50.0,7.0,2.0
21/04/2020,,12.0,,5.0,2.0
21/04/2021,1.0,16.0,47.0,27.0,8.0
21/04/2022,0.0,18.0,42.0,30.0,2.0
21/05/2015,0.0,13.0,25.0,,2.0
21/05/2016,0.0,11.0,26.0,7.0,0.0
21/05/2017,0.0,3.0,27.0,,2.0
21/05/2018,1.0,37.0,43.0,26.0,43.0
21/05/2019,1.0,39.0,36.0,11.0,2.0
21/05/2020,0.0,13.0,30.0,6.0,2.0
21/05/2021,1.0,57.0,40.0,43.0,6.0
21/05/2022,0.0,,38.0,,2.0
21/06/2015,0.0,8.0,30.0,,4.0
21/06/2016,0.0,12.0,23.0,,2.0
21/06/2017,0.0,14.0,66.0,10.0,0.0
21/06/2018,1.0,30.0,43.0,10.0,4.0
21/06/2019,0.0,30.0,53.0,5.0,2.0
21/06/2020,0.0,11.0,34.0,3.0,2.0
21/06/2021,,68.0,21.0,53.0,14.0
21/06/2022,0.0,18.0,26.0,11.0,0.0
21/07/2015,1.0,28.0,30.0,,4.0
21/07/2016,1.0,22.0,27.0,29.0,0.0
21/07/2017,0.0,14.0,51.0,10.0,2.0
21/07/2018,0.0,27.0,,10.0,6.0
21/07/2019,1.0,16.0,46.0,,2.0
21/07/2020,0.0,18.0,38.0,5.0,8.0
21/07/2021,0.0,30.0,46.0,27.0,0.0
21/07/2022,0.0,,32.0,30.0,0.0
21/08/2015,0.0,28.0,48.0,,4.0
21/08/2016,0.0,15.0,31.0,8.0,0.0
21/08/2017,0.0,34.0,43.0,26.0,6.0
21/08/2018,0.0,40.0,50.0,,0.0
21/08/2019,0.0,38.0,76.0,26.0,4.0
21/08/2020,0.0,18.0,38.0,4.0,4.0
21/08/2021,0.0,26.0,45.0,27.0,2.0
21/08/2022,0.0,13.0,22.0,11.0,
21/09/2015,0.0,24.0,52.0,,2.0
21/09/2016,0.0,18.0,26.0,11.0,2.0
21/09/2017,,39.0,,12.0,
21/09/2018,1.0,25.0,38.0,27.0,2.0
21/09/2019,,,50.0,52.0,2.0
21/09/2020,0.0,39.0,52.0,27.0,0.0
21/09/2021,1.0,86.0,62.0,75.0,14.0
21/09/2022,1.0,34.0,26.0,32.0,2.0
21/10/2016,,24.0,35.0,26.0,2.0
21/10/2017,0.0,53.0,58.0,29.0,0.0
21/10/2018,0.0,17.0,47.0,8.0,0.0
21/10/2019,1.0,54.0,50.0,34.0,2.0
21/10/2020,1.0,17.0,39.0,4.0,2.0
21/10/2021,1.0,6.0,27.0,6.0,0.0
21/10/2022,1.0,20.0,22.0,12.0,0.0
21/11/2015,0.0,13.0,48.0,,0.0
21/11/2016,0.0,19.0,38.0,7.0,0.0
21/11/2017,0.0,18.0,38.0,6.0,4.0
21/11/2018,0.0,8.0,32.0,,0.0
21/11/2019,0.0,12.0,32.0,,0.0
21/11/2020,0.0,8.0,36.0,3.0,2.0
21/11/2021,0.0,3.0,26.0,8.0,0.0
21/11/2022,0.0,,37.0,10.0,
21/12/2015,0.0,12.0,27.0,6.0,0.0
21/12/2016,0.0,6.0,38.0,3.0,0.0
21/12/2017,0.0,14.0,35.0,3.0,2.0
21/12/2018,0.0,34.0,66.0,10.0,2.0
21/12/2019,0.0,18.0,37.0,2.0,2.0
21/12/2020,0.0,,39.0,,2.0
21/12/2021,0.0,11.0,,8.0,0.0
21/12/2022,,14.0,,9.0,0.0
22/01/2015,3.0,18.0,50.0,,2.0
22/01/2016,0.0,6.0,16.0,,2.0
22/01/2018,,26.0,44.0,5.0,0.0
22/01/2019,0.0,34.0,45.0,6.0,0.0
22/01/2020,0.0,10.0,41.0,2.0,2.0
22/01/2021,2.0,50.0,30.0,46.0,30.0
22/01/2022,0.0,25.0,40.0,11.0,0.0
22/02/2015,,13.0,,,
22/02/2016,0.0,15.0,22.0,6.0,2.0
22/02/2017,0.0,8.0,35.0,,2.0
22/02/2018,,14.0,16.0,6.0,0.0
22/02/2019,0.0,19.0,33.0,8.0,0.0
22/02/2020,0.0,20.0,46.0,4.0,2.0
22/02/2021,0.0,11.0,47.0,10.0,0.0
22/02/2022,1.0,16.0,23.0,12.0,4.0
22/03/2015,0.0,8.0,26.0,,2.0
22/03/2016,0.0,14.0,30.0,9.0,0.0
22/03/2017,0.0,9.0,,,0.0
22/03/2018,0.0,30.0,46.0,9.0,0.0
22/03/2019,0.0,6.0,11.0,,0.0
22/03/2020,0.0,2.0,28.0,,0.0
22/03/2021,0.0,15.0,41.0,12.0,6.0
22/03/2022,0.0,10.0,23.0,10.0,0.0
22/04/2015,0.0,18.0,42.0,,2.0
22/04/2016,0.0,12.0,26.0,8.0,4.0
22/04/2017,,16.0,,7.0,
22/04/2018,0.0,20.0,46.0,7.0,2.0
22/04/2019,1.0,22.0,30.0,6.0,2.0
22/04/2020,,19.0,,6.0,2.0
22/04/2021,1.0,29.0,41.0,27.0,6.0
22/04/2022,1.0,25.0,32.0,,14.0
22/05/2015,0.0,14.0,30.0,,4.0
22/05/2016,0.0,12.0,23.0,9.0,0.0
22/05/2017,0.0,12.0,28.0,9.0,0.0
22/05/2018,1.0,34.0,51.0,10.0,8.0
22/05/2019,1.0,45.0,47.0,26.0,2.0
22/05/2020,0.0,20.0,30.0,6.0,4.0
22/05/2021,1.0,49.0,44.0,38.0,6.0
22/05/2022,0.0,,38.0,,2.0
22/06/2015,0.0,11.0,28.0,,2.0
22/06/2016,0.0,12.0,19.0,,4.0
22/06/2017,0.0,14.0,41.0,6.0,0.0
22/06/2018,1.0,33.0,54.0,10.0,8.0
22/06/2019,0.0,22.0,48.0,,0.0
22/06/2020,0.0,20.0,39.0,5.0,2.0
22/06/2021,1.0,46.0,34.0,35.0,10.0
22/06/2022,0.0,15.0,30.0,26.0,0.0
22/07/2015,1.0,29.0,38.0,,10.0
22/07/2016,1.0,21.0,29.0,27.0,0.0
22/07/2017,0.0,21.0,55.0,29.0,6.0
22/07/2018,0.0,30.0,,10.0,4.0
22/07/2019,0.0,15.0,42.0,3.0,2.0
22/07/2020,0.0,23.0,45.0,6.0,
22/07/2021,0.0,26.0,39.0,26.0,2.0
22/07/2022,0.0,,30.0,29.0,4.0
22/08/2015,0.0,23.0,40.0,,4.0
22/08/2016,0.0,19.0,30.0,10.0,0.0
22/08/2017,0.0,17.0,47.0,8.0,0.0
22/08/2018,0.0,38.0,55.0,,0.0
22/08/2019,0.0,31.0,54.0,11.0,2.0
22/08/2020,0.0,2.0,38.0,2.0,2.0
22/08/2021,,23.0,35.0,12.0,4.0
22/08/2022,0.0,21.0,30.0,12.0,
22/09/2015,0.0,30.0,75.0,,4.0
22/09/2016,,12.0,40.0,8.0,0.0
22/09/2017,,40.0,,30.0,
22/09/2018,1.0,23.0,74.0,12.0,6.0
22/09/2019,0.0,59.0,61.0,37.0,2.0
22/09/2020,0.0,30.0,46.0,12.0,6.0
22/09/2021,,97.0,46.0,78.0,12.0
22/09/2022,1.0,38.0,20.0,12.0,
22/10/2015,0.0,50.0,73.0,,2.0
22/10/2016,0.0,19.0,29.0,12.0,0.0
22/10/2017,0.0,52.0,62.0,34.0,2.0
22/10/2018,0.0,13.0,54.0,7.0,0.0
22/10/2019,1.0,36.0,68.0,26.0,0.0
22/10/2020,1.0,18.0,43.0,4.0,0.0
22/10/2021,0.0,13.0,50.0,10.0,2.0
22/10/2022,0.0,22.0,24.0,26.0,0.0
22/11/2015,0.0,6.0,37.0,,0.0
22/11/2016,0.0,12.0,32.0,8.0,2.0
22/11/2017,0.0,24.0,24.0,8.0,4.0
22/11/2018,0.0,16.0,31.0,6.0,0.0
22/11/2019,1.0,7.0,24.0,,0.0
22/11/2020,0.0,6.0,40.0,3.0,0.0
22/11/2021,0.0,6.0,45.0,9.0,0.0
22/11/2022,0.0,13.0,34.0,7.0,
22/12/2015,0.0,12.0,22.0,6.0,0.0
22/12/2016,0.0,10.0,37.0,3.0,0.0
22/12/2017,,17.0,37.0,6.0,2.0
22/12/2018,1.0,32.0,,12.0,0.0
22/12/2019,0.0,19.0,52.0,,4.0
22/12/2020,0.0,,42.0,,4.0
22/12/2021,1.0,24.0,,10.0,0.0
22/12/2022,,,,9.0,0.0
23/01/2015,3.0,16.0,45.0,,4.0
23/01/2016,,6.0,26.0,3.0,2.0
23/01/2017,0.0,10.0,45.0,5.0,2.0
23/01/2018,0.0,22.0,37.0,5.0,0.0
23/01/2019,0.0,23.0,55.0,6.0,2.0
23/01/2020,1.0,5.0,26.0,5.0,2.0
23/01/2021,,9.0,42.0,10.0,2.0
23/01/2022,0.0,18.0,39.0,11.0,2.0
23/02/2015,,10.0,,,
23/02/2016,0.0,12.0,24.0,6.0,2.0
23/02/2017,0.0,7.0,42.0,,0.0
23/02/2018,,20.0,40.0,6.0,0.0
23/02/2019,0.0,19.0,45.0,7.0,0.0
23/02/2020,0.0,4.0,31.0,,2.0
23/02/2021,1.0,13.0,51.0,12.0,4.0
23/02/2022,0.0,14.0,54.0,10.0,2.0
23/03/2015,0.0,13.0,21.0,,2.0
23/03/2016,1.0,19.0,30.0,11.0,2.0
23/03/2017,0.0,8.0,,,2.0
23/03/2018,,11.0,36.0,4.0,0.0
23/03/2019,0.0,10.0,20.0,3.0,0.0
23/03/2020,0.0,3.0,,,0.0
23/03/2021,1.0,20.0,50.0,27.0,4.0
23/03/2022,0.0,9.0,24.0,10.0,2.0
23/04/2015,0.0,10.0,41.0,,2.0
23/04/2016,0.0,12.0,22.0,8.0,2.0
23/04/2017,,8.0,,3.0,
23/04/2018,0.0,21.0,36.0,6.0,2.0
23/04/2019,0.0,18.0,30.0,6.0,2.0
23/04/2020,0.0,23.0,45.0,6.0,4.0
23/04/2021,1.0,29.0,44.0,30.0,4.0
23/04/2022,1.0,27.0,25.0,,0.0
23/05/2015,0.0,13.0,30.0,,2.0
23/05/2016,1.0,22.0,17.0,11.0,4.0
23/05/2017,0.0,7.0,30.0,,2.0
23/05/2018,0.0,28.0,65.0,11.0,2.0
23/05/2019,1.0,44.0,46.0,26.0,0.0
23/05/2020,0.0,20.0,31.0,7.0,0.0
23/05/2021,1.0,43.0,40.0,37.0,4.0
23/05/2022,0.0,,34.0,,2.0
23/06/2015,0.0,21.0,34.0,,2.0
23/06/2016,1.0,23.0,26.0,27.0,4.0
23/06/2017,0.0,13.0,42.0,6.0,0.0
23/06/2018,0.0,25.0,38.0,7.0,0.0
23/06/2019,0.0,19.0,42.0,,0.0
23/06/2020,0.0,25.0,44.0,6.0,4.0
23/06/2021,0.0,14.0,30.0,26.0,2.0
23/06/2022,1.0,22.0,30.0,11.0,0.0
23/07/2015,0.0,18.0,36.0,,6.0
23/07/2016,0.0,15.0,32.0,11.0,0.0
23/07/2017,,19.0,58.0,12.0,0.0
23/07/2018,0.0,28.0,,10.0,2.0
23/07/2019,0.0,21.0,48.0,,8.0
23/07/2020,0.0,34.0,43.0,6.0,
23/07/2021,0.0,29.0,43.0,29.0,2.0
23/07/2022,0.0,,31.0,27.0,0.0
23/08/2015,0.0,21.0,62.0,,6.0
23/08/2016,0.0,17.0,24.0,8.0,0.0
23/08/2017,0.0,15.0,46.0,9.0,0.0
23/08/2018,0.0,38.0,52.0,30.0,2.0
23/08/2019,0.0,26.0,40.0,9.0,0.0
23/08/2020,0.0,5.0,36.0,2.0,2.0
23/08/2021,,22.0,39.0,12.0,66.0
23/08/2022,0.0,19.0,26.0,12.0,0.0
23/09/2015,0.0,38.0,74.0,,6.0
23/09/2016,0.0,19.0,50.0,26.0,0.0
23/09/2017,,30.0,,12.0,
23/09/2018,0.0,19.0,61.0,10.0,2.0
23/09/2019,0.0,23.0,44.0,4.0,0.0
23/09/2020,0.0,11.0,34.0,3.0,2.0
23/09/2021,0.0,53.0,41.0,44.0,0.0
23/09/2022,1.0,25.0,26.0,30.0,
23/10/2015,1.0,21.0,51.0,,4.0
23/10/2016,0.0,10.0,30.0,,0.0
23/10/2017,0.0,44.0,57.0,29.0,0.0
23/10/2018,0.0,15.0,60.0,7.0,0.0
23/10/2019,0.0,20.0,62.0,6.0,0.0
23/10/2020,1.0,17.0,34.0,3.0,2.0
23/10/2021,0.0,14.0,41.0,10.0,2.0
23/10/2022,0.0,23.0,23.0,12.0,0.0
23/11/2015,1.0,14.0,30.0,,0.0
23/11/2016,1.0,7.0,26.0,,0.0
23/11/2017,0.0,15.0,30.0,5.0,4.0
23/11/2018,0.0,18.0,30.0,6.0,0.0
23/11/2019,1.0,15.0,32.0,,0.0
23/11/2020,0.0,8.0,42.0,3.0,4.0
23/11/2021,0.0,18.0,46.0,12.0,
23/11/2022,1.0,16.0,23.0,7.0,
23/12/2015,0.0,10.0,23.0,5.0,0.0
23/12/2016,0.0,10.0,41.0,6.0,0.0
23/12/2017,,13.0,53.0,4.0,2.0
23/12/2018,1.0,27.0,67.0,11.0,0.0
23/12/2019,0.0,10.0,34.0,,2.0
23/12/2020,1.0,,50.0,,2.0
23/12/2021,0.0,27.0,,11.0,0.0
23/12/2022,0.0,8.0,21.0,10.0,0.0
24/01/2015,0.0,13.0,38.0,,4.0
24/01/2016,,6.0,30.0,4.0,0.0
24/01/2017,1.0,14.0,39.0,7.0,2.0
24/01/2018,0.0,23.0,37.0,5.0,0.0
24/01/2019,0.0,27.0,48.0,,2.0
24/01/2020,1.0,4.0,20.0,6.0,2.0
24/01/2021,,9.0,39.0,9.0,2.0
24/01/2022,0.0,19.0,34.0,10.0,2.0
24/02/2015,,10.0,,,
24/02/2016,0.0,13.0,27.0,5.0,2.0
24/02/2018,,13.0,32.0,4.0,2.0
24/02/2019,0.0,22.0,46.0,7.0,2.0
24/02/2020,0.0,6.0,26.0,,
24/02/2021,1.0,28.0,47.0,29.0,4.0
24/02/2022,1.0,27.0,39.0,30.0,4.0
24/03/2015,0.0,7.0,30.0,,0.0
24/03/2016,0.0,14.0,21.0,10.0,2.0
24/03/2017,0.0,12.0,50.0,3.0,4.0
24/03/2018,,12.0,38.0,5.0,0.0
24/03/2019,0.0,10.0,23.0,3.0,2.0
24/03/2020,0.0,8.0,35.0,,0.0
24/03/2021,1.0,22.0,53.0,29.0,6.0
24/03/2022,1.0,10.0,25.0,10.0,6.0
24/04/2015,0.0,14.0,48.0,,2.0
24/04/2016,0.0,10.0,25.0,6.0,0.0
24/04/2017,,8.0,,,
24/04/2018,0.0,26.0,30.0,8.0,8.0
24/04/2019,0.0,21.0,32.0,7.0,2.0
