Data,CO,MP10,O3,MP2.5,SO2
26/12/2017,0.0,9.0,46.0,,8.0
26/12/2018,1.0,,,,14.0
26/12/2019,,9.0,,5.0,
26/12/2020,,8.0,,6.0,43.0
27/01/2015,1.0,32.0,,,
27/01/2016,0.0,15.0,99.0,7.0,10.0
27/01/2018,0.0,,47.0,7.0,10.0
27/01/2019,1.0,12.0,41.0,7.0,20.0
27/01/2020,,,,6.0,
27/02/2015,0.0,26.0,,,
27/02/2016,1.0,21.0,67.0,10.0,12.0
27/02/2017,0.0,,34.0,,
27/02/2018,0.0,14.0,66.0,,12.0
27/03/2015,0.0,30.0,66.0,,76.0
27/03/2016,0.0,18.0,63.0,6.0,18.0
27/03/2017,0.0,,41.0,8.0,
27/03/2018,0.0,11.0,47.0,6.0,10.0
27/03/2019,1.0,,82.0,,16.0
27/03/2020,,10.0,,6.0,
27/04/2015,,14.0,62.0,,70.0
27/04/2016,1.0,39.0,37.0,40.0,32.0
27/04/2018,0.0,11.0,42.0,6.0,10.0
27/04/2019,1.0,8.0,44.0,6.0,16.0
27/04/2020,,7.0,,6.0,
27/05/2015,1.0,36.0,46.0,,
27/05/2016,1.0,42.0,69.0,49.0,24.0
27/05/2017,0.0,,38.0,5.0,
27/05/2018,0.0,4.0,45.0,,10.0
27/05/2019,1.0,18.0,67.0,27.0,10.0
27/05/2020,0.0,24.0,,11.0,
27/06/2015,,18.0,49.0,,
27/06/2016,1.0,44.0,32.0,43.0,24.0
27/06/2017,0.0,14.0,36.0,3.0,2.0
27/06/2018,1.0,15.0,40.0,9.0,
27/06/2019,1.0,14.0,,,
27/06/2020,,,,10.0,
27/06/2021,0.0,,,,
27/07/2015,0.0,16.0,45.0,5.0,
27/07/2016,1.0,31.0,54.0,,32.0
27/07/2017,0.0,16.0,47.0,6.0,4.0
27/07/2018,1.0,13.0,38.0,7.0,
27/07/2019,0.0,15.0,61.0,8.0,
27/07/2020,,,,5.0,
27/07/2021,1.0,,,,
27/08/2015,0.0,33.0,,10.0,
27/08/2016,0.0,28.0,55.0,46.0,34.0
27/08/2017,0.0,16.0,,10.0,6.0
27/08/2018,1.0,,40.0,,
27/08/2019,0.0,10.0,,,
27/08/2020,,7.0,,,12.0
27/08/2021,0.0,,,,
27/09/2015,0.0,35.0,72.0,32.0,
27/09/2016,0.0,25.0,73.0,35.0,32.0
27/09/2017,0.0,14.0,,6.0,6.0
27/09/2018,1.0,17.0,60.0,9.0,10.0
27/09/2019,1.0,,,26.0,
27/09/2020,0.0,,,10.0,26.0
27/09/2021,0.0,,,,
27/10/2015,0.0,14.0,69.0,,0.0
27/10/2016,1.0,16.0,70.0,6.0,36.0
27/10/2017,0.0,,38.0,,6.0
27/10/2018,1.0,20.0,53.0,10.0,10.0
27/10/2019,,,,7.0,
27/10/2020,0.0,,,,34.0
27/11/2015,0.0,9.0,76.0,3.0,2.0
27/11/2016,0.0,8.0,56.0,4.0,36.0
27/11/2017,0.0,10.0,40.0,,10.0
27/11/2019,,15.0,,9.0,
27/11/2020,,10.0,,6.0,38.0
27/12/2015,0.0,14.0,,6.0,6.0
27/12/2016,,,45.0,,47.0
27/12/2017,0.0,9.0,52.0,,8.0
27/12/2018,1.0,18.0,,10.0,14.0
27/12/2019,,9.0,,6.0,
27/12/2020,,7.0,,7.0,43.0
28/01/2015,0.0,29.0,,,
28/01/2016,0.0,12.0,91.0,5.0,10.0
28/01/2017,0.0,15.0,66.0,5.0,
28/01/2018,0.0,,52.0,6.0,10.0
28/01/2019,0.0,10.0,38.0,4.0,16.0
28/01/2020,,,,7.0,
28/02/2015,0.0,30.0,,,
28/02/2016,1.0,18.0,59.0,9.0,12.0
28/02/2017,0.0,14.0,41.0,5.0,
28/02/2018,0.0,18.0,58.0,,12.0
28/03/2015,0.0,22.0,97.0,,76.0
28/03/2016,0.0,20.0,48.0,6.0,18.0
28/03/2017,0.0,,26.0,6.0,
28/03/2018,0.0,10.0,43.0,5.0,10.0
28/03/2019,1.0,,50.0,,16.0
28/03/2020,,8.0,,6.0,
28/04/2015,0.0,21.0,69.0,,72.0
28/04/2016,1.0,31.0,43.0,40.0,22.0
28/04/2018,0.0,10.0,45.0,5.0,10.0
28/04/2019,1.0,12.0,64.0,7.0,16.0
28/04/2020,,8.0,,5.0,
28/05/2015,1.0,34.0,36.0,,
28/05/2016,1.0,48.0,55.0,58.0,22.0
28/05/2017,0.0,,34.0,3.0,
28/05/2018,0.0,6.0,39.0,,18.0
28/05/2019,1.0,22.0,42.0,27.0,10.0
28/05/2020,1.0,27.0,,30.0,
28/06/2015,,18.0,57.0,2.0,
28/06/2016,1.0,63.0,26.0,60.0,24.0
28/06/2017,0.0,11.0,37.0,,0.0
28/06/2018,1.0,12.0,37.0,5.0,
28/06/2019,0.0,12.0,32.0,,
28/06/2020,0.0,,,12.0,
28/06/2021,0.0,,,,
28/07/2015,0.0,17.0,55.0,6.0,
28/07/2016,0.0,24.0,59.0,,30.0
28/07/2017,0.0,18.0,48.0,6.0,2.0
28/07/2018,1.0,14.0,50.0,8.0,
28/07/2019,0.0,13.0,66.0,7.0,
28/07/2020,,,,9.0,0.0
28/07/2021,1.0,,,,
28/08/2015,0.0,22.0,,7.0,
28/08/2016,1.0,30.0,54.0,50.0,34.0
28/08/2017,0.0,22.0,,10.0,6.0
28/08/2018,1.0,,34.0,,
28/08/2019,0.0,11.0,,6.0,
28/08/2020,,9.0,,,14.0
28/08/2021,0.0,,,,
28/09/2015,0.0,47.0,62.0,43.0,
28/09/2016,1.0,39.0,73.0,46.0,32.0
28/09/2017,0.0,22.0,,27.0,6.0
28/09/2018,1.0,22.0,63.0,11.0,10.0
28/09/2019,0.0,,,,
28/09/2020,1.0,,,35.0,28.0
28/09/2021,0.0,,,,
28/10/2015,0.0,26.0,48.0,,0.0
28/10/2016,0.0,8.0,61.0,3.0,40.0
28/10/2017,0.0,,50.0,,6.0
28/10/2018,1.0,17.0,50.0,9.0,14.0
28/10/2019,,,,11.0,
28/10/2020,1.0,,,,34.0
28/11/2015,0.0,14.0,97.0,6.0,4.0
28/11/2016,0.0,8.0,62.0,3.0,38.0
28/11/2017,0.0,10.0,66.0,,10.0
28/11/2019,,16.0,,10.0,
28/11/2020,,8.0,,6.0,40.0
28/12/2015,0.0,16.0,,6.0,6.0
28/12/2016,,,51.0,,49.0
28/12/2017,0.0,9.0,56.0,,8.0
28/12/2018,1.0,15.0,,8.0,14.0
28/12/2019,,10.0,,6.0,
28/12/2020,,10.0,,,43.0
29/01/2015,0.0,34.0,,,
29/01/2016,0.0,13.0,72.0,6.0,10.0
29/01/2017,0.0,10.0,58.0,4.0,
29/01/2018,0.0,,38.0,10.0,10.0
29/01/2019,0.0,13.0,47.0,6.0,18.0
29/01/2020,,,,10.0,
29/02/2016,1.0,33.0,46.0,26.0,18.0
29/03/2015,0.0,23.0,72.0,,78.0
29/03/2016,0.0,22.0,58.0,9.0,16.0
29/03/2017,0.0,,33.0,4.0,
29/03/2018,0.0,11.0,46.0,6.0,10.0
29/03/2019,1.0,,51.0,,16.0
29/03/2020,,10.0,,7.0,
29/04/2015,0.0,25.0,62.0,,72.0
29/04/2016,1.0,24.0,32.0,27.0,20.0
29/04/2018,0.0,,50.0,,10.0
29/04/2019,1.0,19.0,,12.0,18.0
29/04/2020,,10.0,,6.0,
29/05/2015,1.0,42.0,26.0,,
29/05/2016,1.0,50.0,64.0,57.0,22.0
29/05/2017,0.0,,42.0,6.0,
29/05/2018,0.0,6.0,42.0,,10.0
29/05/2019,1.0,34.0,76.0,30.0,10.0
29/05/2020,,12.0,,,
29/06/2015,,22.0,46.0,4.0,
29/06/2016,1.0,63.0,30.0,57.0,26.0
29/06/2017,0.0,18.0,42.0,,2.0
29/06/2018,1.0,10.0,32.0,5.0,
29/06/2019,,10.0,37.0,,
29/06/2020,,,,6.0,
29/06/2021,1.0,,,,
29/07/2015,0.0,18.0,53.0,6.0,
29/07/2016,0.0,22.0,62.0,29.0,28.0
29/07/2017,0.0,15.0,46.0,5.0,0.0
29/07/2018,1.0,15.0,66.0,9.0,
29/07/2019,0.0,14.0,60.0,8.0,
29/07/2020,0.0,18.0,,10.0,2.0
29/07/2021,0.0,,,,
29/08/2015,0.0,17.0,,6.0,
29/08/2016,1.0,30.0,58.0,49.0,32.0
29/08/2017,0.0,19.0,,10.0,6.0
29/08/2018,1.0,,34.0,,
29/08/2019,0.0,10.0,,5.0,
29/08/2020,,7.0,,,12.0
29/08/2021,0.0,,,,
29/09/2015,0.0,38.0,74.0,34.0,
29/09/2016,0.0,24.0,74.0,35.0,34.0
29/09/2017,0.0,18.0,,12.0,6.0
29/09/2018,1.0,20.0,58.0,29.0,8.0
29/09/2019,0.0,,,,
29/09/2020,1.0,,,40.0,30.0
29/09/2021,0.0,,,,
29/10/2015,0.0,15.0,61.0,,0.0
29/10/2016,0.0,9.0,51.0,4.0,36.0
29/10/2017,1.0,,60.0,,10.0
29/10/2018,1.0,10.0,40.0,6.0,10.0
29/10/2019,0.0,,,10.0,
29/10/2020,1.0,,,,34.0
29/11/2015,0.0,14.0,176.0,6.0,2.0
29/11/2016,0.0,10.0,62.0,3.0,38.0
29/11/2017,0.0,6.0,50.0,,6.0
29/11/2019,,9.0,,,
29/11/2020,,6.0,,5.0,40.0
29/12/2015,0.0,20.0,,10.0,6.0
29/12/2016,,,54.0,,43.0
29/12/2017,0.0,9.0,46.0,,8.0
29/12/2018,1.0,,,,14.0
29/12/2019,,8.0,,5.0,
29/12/2020,,11.0,,,43.0
30/01/2015,0.0,30.0,,,
30/01/2016,0.0,14.0,70.0,6.0,10.0
30/01/2018,0.0,,34.0,10.0,12.0
30/01/2019,1.0,14.0,51.0,7.0,18.0
30/01/2020,1.0,27.0,,10.0,
30/03/2015,1.0,37.0,72.0,,81.0
30/03/2016,0.0,24.0,48.0,11.0,16.0
30/03/2017,0.0,17.0,41.0,5.0,
30/03/2018,0.0,9.0,47.0,6.0,10.0
30/03/2019,1.0,,66.0,,16.0
30/03/2020,,12.0,,6.0,
30/04/2015,0.0,22.0,67.0,,66.0
30/04/2016,1.0,33.0,20.0,35.0,20.0
30/04/2018,0.0,11.0,52.0,6.0,10.0
30/04/2019,1.0,12.0,,8.0,16.0
30/04/2020,0.0,19.0,,10.0,
30/05/2015,1.0,43.0,44.0,,
30/05/2016,1.0,47.0,66.0,57.0,24.0
30/05/2017,0.0,,53.0,8.0,
30/05/2018,0.0,7.0,44.0,,10.0
30/05/2019,1.0,20.0,66.0,10.0,10.0
30/05/2020,,12.0,,,
30/06/2015,,26.0,46.0,5.0,
30/06/2016,0.0,26.0,26.0,27.0,26.0
30/06/2017,1.0,29.0,42.0,,4.0
30/06/2018,1.0,14.0,39.0,7.0,
30/06/2019,1.0,13.0,33.0,,
30/06/2020,,,,5.0,
30/06/2021,1.0,,,,
30/07/2015,0.0,18.0,57.0,6.0,
30/07/2016,0.0,18.0,58.0,12.0,28.0
30/07/2017,0.0,13.0,54.0,4.0,2.0
30/07/2018,1.0,22.0,45.0,11.0,
30/07/2019,0.0,14.0,56.0,7.0,
30/07/2020,,12.0,,8.0,0.0
30/07/2021,0.0,,,,
30/08/2015,0.0,17.0,,6.0,
30/08/2016,0.0,16.0,47.0,,36.0
30/08/2018,1.0,,30.0,,
30/08/2019,0.0,16.0,,10.0,
30/08/2020,,8.0,,,16.0
30/08/2021,0.0,,,,
30/09/2015,0.0,43.0,57.0,38.0,
30/09/2016,0.0,16.0,47.0,,34.0
30/09/2017,0.0,21.0,41.0,12.0,6.0
30/09/2018,1.0,18.0,53.0,,8.0
30/09/2019,0.0,,,,
30/09/2020,0.0,,,30.0,30.0
30/09/2021,0.0,,,,
30/10/2015,0.0,9.0,58.0,3.0,0.0
30/10/2016,0.0,14.0,55.0,6.0,36.0
30/10/2017,0.0,,39.0,,6.0
30/10/2018,1.0,12.0,59.0,6.0,10.0
30/10/2019,,19.0,,11.0,
30/10/2020,,,,,34.0
30/11/2015,0.0,19.0,149.0,7.0,4.0
30/11/2016,0.0,10.0,51.0,4.0,38.0
30/11/2017,0.0,,40.0,,6.0
30/11/2019,0.0,13.0,,6.0,
30/11/2020,,12.0,,8.0,40.0
30/12/2015,1.0,26.0,,12.0,6.0
30/12/2017,,9.0,40.0,,8.0
30/12/2018,1.0,,,,12.0
30/12/2019,,8.0,,5.0,
30/12/2020,,11.0,,9.0,43.0
31/01/2015,0.0,27.0,,,
31/01/2016,0.0,8.0,66.0,4.0,10.0
31/01/2018,0.0,,25.0,7.0,10.0
31/01/2019,1.0,16.0,66.0,8.0,18.0
31/01/2020,0.0,27.0,,11.0,
31/03/2015,1.0,34.0,45.0,,82.0
31/03/2016,0.0,22.0,46.0,9.0,18.0
31/03/2017,0.0,22.0,55.0,6.0,
31/03/2018,0.0,9.0,52.0,6.0,10.0
31/03/2019,1.0,,70.0,,16.0
31/03/2020,,10.0,,7.0,
31/05/2015,1.0,20.0,45.0,,
31/05/2016,1.0,56.0,60.0,61.0,30.0
31/05/2017,1.0,,46.0,29.0,
31/05/2018,0.0,6.0,42.0,,10.0
31/05/2019,1.0,23.0,78.0,32.0,10.0
31/05/2020,0.0,18.0,,,
31/07/2015,0.0,15.0,42.0,6.0,
31/07/2016,0.0,20.0,48.0,30.0,28.0
31/07/2017,0.0,14.0,49.0,3.0,2.0
31/07/2018,1.0,33.0,32.0,30.0,
31/07/2019,0.0,29.0,55.0,29.0,
31/07/2020,,6.0,,4.0,0.0
31/07/2021,0.0,,,,
31/08/2015,0.0,25.0,,9.0,
31/08/2016,0.0,17.0,41.0,11.0,32.0
31/08/2018,1.0,,50.0,,12.0
31/08/2019,0.0,14.0,,10.0,
31/08/2020,0.0,18.0,,,16.0
31/08/2021,0.0,,,,
31/10/2015,0.0,11.0,49.0,4.0,0.0
31/10/2016,0.0,13.0,56.0,7.0,36.0
31/10/2017,0.0,,41.0,,8.0
31/10/2018,1.0,16.0,,9.0,10.0
31/10/2019,0.0,22.0,,37.0,
31/10/2020,,,,,32.0
31/12/2015,1.0,27.0,,11.0,6.0
31/12/2017,0.0,9.0,42.0,,8.0
31/12/2018,1.0,,,,14.0
31/12/2019,,8.0,,5.0,
31/12/2020,,13.0,,10.0,43.0
