Date,DayOfWeek,DayOfWeekNum,WeekOfYear,Month,IsWeekend,IsHoliday,temp_max,temp_min,temp_mean,humidity_max,humidity_min,NUMBER_INT,CO,MP10,O3,MP2.5,SO2
2018-12-30,Sun,6,52,12,1,0,27.3,18.5,21.820833333333336,93.0,61.0,26,1.0,,,,12.0
2018-12-31,Mon,0,1,12,0,0,25.9,19.2,21.2875,92.0,65.0,61,1.0,,,,14.0
2019-01-01,Tue,1,1,1,0,1,27.9,19.2,21.83333333333333,92.0,55.0,44,1.0,10.0,,,16.0
2019-01-02,Wed,2,1,1,0,0,31.1,18.9,24.09166666666667,90.0,42.0,45,1.0,14.0,,9.0,16.0
2019-01-03,Thu,3,1,1,0,0,30.7,20.4,24.34166666666667,88.0,47.0,28,1.0,20.0,,11.0,16.0
2019-01-04,Fri,4,1,1,0,0,25.4,19.0,22.3375,91.0,59.0,37,1.0,18.0,,11.0,16.0
2019-01-05,Sat,5,1,1,1,0,30.1,18.6,23.55,91.0,41.0,36,1.0,21.0,87.0,12.0,22.0
2019-01-06,Sun,6,1,1,1,0,31.8,18.8,24.945833333333336,90.0,31.0,30,1.0,14.0,70.0,8.0,20.0
2019-01-07,Mon,0,2,1,0,0,31.2,20.9,25.70833333333333,79.0,33.0,37,1.0,10.0,76.0,7.0,20.0
2019-01-08,Tue,1,2,1,0,0,29.6,19.7,24.791666666666668,87.0,49.0,39,1.0,12.0,162.0,8.0,20.0
2019-01-09,Wed,2,2,1,0,0,29.4,19.0,23.866666666666664,78.0,34.0,49,1.0,9.0,71.0,6.0,20.0
2019-01-10,Thu,3,2,1,0,0,29.2,19.7,23.875,75.0,38.0,51,1.0,,70.0,6.0,20.0
2019-01-11,Fri,4,2,1,0,0,30.2,20.3,24.34166666666667,73.0,41.0,53,1.0,,62.0,,20.0
2019-01-12,Sat,5,2,1,1,0,30.1,20.4,24.9,76.0,40.0,37,1.0,,73.0,,20.0
2019-01-13,Sun,6,2,1,1,0,30.6,20.2,25.0375,81.0,35.0,23,1.0,,50.0,,20.0
2019-01-14,Mon,0,3,1,0,0,30.7,20.1,25.195833333333336,76.0,33.0,39,1.0,,60.0,,20.0
2019-01-15,Tue,1,3,1,0,0,32.6,21.1,26.175,76.0,34.0,46,1.0,11.0,65.0,,18.0
2019-01-16,Wed,2,3,1,0,0,33.4,22.4,26.78333333333333,72.0,33.0,45,1.0,17.0,59.0,,20.0
2019-01-17,Thu,3,3,1,0,0,32.2,21.1,25.9125,76.0,36.0,41,1.0,19.0,62.0,,22.0
2019-01-18,Fri,4,3,1,0,0,32.5,20.4,26.075,81.0,33.0,40,1.0,14.0,58.0,,18.0
2019-01-19,Sat,5,3,1,1,0,32.7,21.8,26.73333333333333,71.0,29.0,28,0.0,9.0,57.0,,16.0
2019-01-20,Sun,6,3,1,1,0,33.3,20.3,25.604166666666668,90.0,32.0,27,1.0,11.0,61.0,,18.0
2019-01-21,Mon,0,4,1,0,0,30.6,21.2,25.6625,91.0,45.0,40,1.0,11.0,57.0,,16.0
2019-01-22,Tue,1,4,1,0,0,32.5,20.8,26.05,80.0,37.0,45,1.0,14.0,59.0,,18.0
2019-01-23,Wed,2,4,1,0,0,31.4,21.2,26.204166666666666,76.0,30.0,48,1.0,14.0,59.0,,18.0
2019-01-24,Thu,3,4,1,0,0,31.5,21.2,25.791666666666668,63.0,33.0,50,1.0,11.0,54.0,6.0,16.0
2019-01-25,Fri,4,4,1,0,0,29.8,21.4,25.016666666666666,72.0,39.0,45,0.0,10.0,46.0,5.0,16.0
2019-01-26,Sat,5,4,1,1,0,29.1,19.5,23.02083333333333,79.0,43.0,27,1.0,14.0,40.0,6.0,18.0
2019-01-27,Sun,6,4,1,1,0,29.8,18.1,23.391666666666666,88.0,33.0,29,1.0,12.0,41.0,7.0,20.0
2019-01-28,Mon,0,5,1,0,0,30.6,21.4,25.479166666666668,73.0,36.0,34,0.0,10.0,38.0,4.0,16.0
2019-01-29,Tue,1,5,1,0,0,33.0,21.6,26.5125,71.0,22.0,32,0.0,13.0,47.0,6.0,18.0
2019-01-30,Wed,2,5,1,0,0,32.8,21.6,26.4,70.0,30.0,48,1.0,14.0,51.0,7.0,18.0
2019-01-31,Thu,3,5,1,0,0,33.8,20.6,27.016666666666666,66.0,24.0,48,1.0,16.0,66.0,8.0,18.0
2019-02-01,Fri,4,5,2,0,0,32.3,22.6,26.85,60.0,25.0,64,0.0,14.0,54.0,6.0,22.0
2019-02-02,Sat,5,5,2,1,0,33.1,22.0,27.058333333333334,61.0,27.0,27,1.0,14.0,49.0,5.0,22.0
2019-02-03,Sun,6,5,2,1,0,34.1,22.1,27.52083333333333,66.0,29.0,22,1.0,13.0,44.0,6.0,24.0
2019-02-04,Mon,0,6,2,0,0,30.7,19.5,24.866666666666664,87.0,39.0,52,1.0,18.0,52.0,9.0,22.0
2019-02-05,Tue,1,6,2,0,0,32.3,19.3,24.541666666666668,90.0,38.0,34,1.0,15.0,63.0,8.0,18.0
2019-02-06,Wed,2,6,2,0,0,26.5,19.5,21.320833333333333,92.0,58.0,40,1.0,14.0,46.0,7.0,18.0
2019-02-07,Thu,3,6,2,0,0,24.1,19.0,20.4125,92.0,72.0,31,1.0,18.0,,9.0,18.0
2019-02-08,Fri,4,6,2,0,0,31.1,18.6,23.008333333333336,91.0,38.0,49,1.0,,46.0,8.0,32.0
2019-02-09,Sat,5,6,2,1,0,30.9,19.1,23.79583333333333,90.0,37.0,24,1.0,,43.0,5.0,28.0
2019-02-10,Sun,6,6,2,1,0,31.3,21.0,25.3375,82.0,38.0,13,1.0,,,3.0,28.0
2019-02-11,Mon,0,7,2,0,0,31.1,20.8,24.9375,87.0,40.0,46,1.0,,34.0,6.0,28.0
2019-02-12,Tue,1,7,2,0,0,30.8,21.8,25.6,70.0,41.0,43,1.0,,49.0,9.0,28.0
2019-02-13,Wed,2,7,2,0,0,30.8,19.7,24.141666666666666,89.0,46.0,50,1.0,,37.0,6.0,24.0
2019-02-14,Thu,3,7,2,0,0,28.4,19.0,22.4,89.0,52.0,42,1.0,,38.0,3.0,24.0
2019-02-15,Fri,4,7,2,0,0,25.8,19.7,21.67083333333333,91.0,70.0,44,1.0,20.0,25.0,9.0,20.0
2019-02-16,Sat,5,7,2,1,0,25.7,19.9,21.575,91.0,68.0,39,1.0,16.0,35.0,8.0,16.0
2019-02-17,Sun,6,7,2,1,0,27.3,19.2,21.325,93.0,62.0,36,1.0,10.0,42.0,5.0,16.0
2019-02-18,Mon,0,8,2,0,0,26.4,19.1,21.52916666666667,93.0,63.0,41,1.0,15.0,45.0,6.0,16.0
2019-02-19,Tue,1,8,2,0,0,29.0,19.6,22.85833333333333,93.0,55.0,46,,,,,
2019-02-20,Wed,2,8,2,0,0,31.6,20.6,24.425,91.0,41.0,63,1.0,23.0,,10.0,16.0
2019-02-21,Thu,3,8,2,0,0,26.8,18.9,21.96666666666667,91.0,53.0,51,1.0,18.0,,8.0,16.0
2019-02-22,Fri,4,8,2,0,0,32.5,18.9,24.870833333333334,91.0,35.0,55,1.0,14.0,,7.0,16.0
2019-02-23,Sat,5,8,2,1,0,32.6,20.0,26.45833333333333,85.0,30.0,50,1.0,14.0,,6.0,16.0
2019-02-24,Sun,6,8,2,1,0,33.0,20.4,26.941666666666663,86.0,29.0,46,1.0,16.0,,8.0,16.0
2019-02-25,Mon,0,9,2,0,0,33.6,21.4,26.95,83.0,30.0,61,1.0,23.0,66.0,9.0,16.0
2019-02-26,Tue,1,9,2,0,0,33.3,19.7,25.34583333333333,90.0,34.0,83,,,62.0,,
2019-02-27,Wed,2,9,2,0,0,31.2,19.2,24.120833333333334,91.0,41.0,48,,,,,
2019-02-28,Thu,3,9,2,0,0,27.3,19.8,23.066666666666663,92.0,57.0,63,,,,,
2019-03-01,Fri,4,9,3,0,0,29.8,18.1,22.604166666666668,92.0,46.0,80,,,,,
2019-03-02,Sat,5,9,3,1,0,23.8,19.5,21.09583333333333,92.0,71.0,43,,,,,
2019-03-03,Sun,6,9,3,1,0,29.0,19.9,23.695833333333336,88.0,47.0,37,,,,,
2019-03-04,Mon,0,10,3,0,0,29.5,20.2,24.004166666666663,79.0,42.0,47,,,,,
2019-03-05,Tue,1,10,3,0,0,30.7,20.2,24.33333333333333,80.0,39.0,37,,,,,
2019-03-06,Wed,2,10,3,0,0,29.8,20.7,23.90833333333333,80.0,44.0,44,1.0,10.0,70.0,,16.0
2019-03-07,Thu,3,10,3,0,0,30.8,20.6,24.929166666666664,81.0,42.0,53,1.0,10.0,,5.0,16.0
2019-03-08,Fri,4,10,3,0,0,31.9,20.7,25.491666666666664,82.0,37.0,62,1.0,11.0,,7.0,16.0
2019-03-09,Sat,5,10,3,1,0,32.1,21.6,26.22083333333333,82.0,36.0,38,1.0,12.0,,7.0,16.0
2019-03-10,Sun,6,10,3,1,0,32.2,21.8,26.041666666666668,90.0,41.0,50,1.0,11.0,,7.0,16.0
2019-03-11,Mon,0,11,3,0,0,29.0,18.6,23.491666666666664,92.0,45.0,69,1.0,11.0,,5.0,16.0
2019-03-12,Tue,1,11,3,0,0,29.8,18.5,23.55,90.0,46.0,59,1.0,11.0,,6.0,16.0
2019-03-13,Wed,2,11,3,0,0,31.0,20.6,24.46666666666667,78.0,43.0,67,1.0,15.0,,9.0,16.0
2019-03-14,Thu,3,11,3,0,0,32.4,20.0,24.6875,89.0,38.0,55,1.0,20.0,,,16.0
2019-03-15,Fri,4,11,3,0,0,31.9,18.8,24.754166666666663,90.0,37.0,61,1.0,18.0,,,20.0
2019-03-16,Sat,5,11,3,1,0,31.0,19.5,24.120833333333334,91.0,48.0,39,1.0,14.0,,,16.0
2019-03-17,Sun,6,11,3,1,0,25.8,21.0,23.15833333333333,90.0,68.0,37,,16.0,,,16.0
2019-03-18,Mon,0,12,3,0,0,31.9,20.0,24.304166666666664,92.0,47.0,62,1.0,26.0,,,16.0
2019-03-19,Tue,1,12,3,0,0,31.7,20.4,24.6,92.0,43.0,62,1.0,26.0,,,18.0
2019-03-20,Wed,2,12,3,0,0,30.7,20.4,24.491666666666664,92.0,49.0,68,1.0,16.0,,,16.0
2019-03-21,Thu,3,12,3,0,0,27.8,19.7,22.8625,92.0,59.0,48,1.0,9.0,,,16.0
2019-03-22,Fri,4,12,3,0,0,22.1,18.3,19.8125,92.0,75.0,58,1.0,6.0,,,16.0
2019-03-23,Sat,5,12,3,1,0,27.8,16.7,21.191666666666663,89.0,52.0,40,1.0,6.0,64.0,,16.0
2019-03-24,Sun,6,12,3,1,0,28.0,19.4,22.64583333333333,87.0,49.0,47,1.0,6.0,172.0,,16.0
2019-03-25,Mon,0,13,3,0,0,30.1,18.3,23.4625,89.0,39.0,71,1.0,,77.0,,16.0
2019-03-26,Tue,1,13,3,0,0,30.2,17.7,23.8375,91.0,36.0,82,1.0,,76.0,,16.0
2019-03-27,Wed,2,13,3,0,0,29.6,17.7,23.23333333333333,86.0,42.0,63,1.0,,82.0,,16.0
2019-03-28,Thu,3,13,3,0,0,28.9,16.0,22.729166666666668,89.0,39.0,71,1.0,,50.0,,16.0
2019-03-29,Fri,4,13,3,0,0,28.2,16.1,22.225,89.0,44.0,68,1.0,,51.0,,16.0
2019-03-30,Sat,5,13,3,1,0,29.1,17.6,22.33333333333333,82.0,41.0,55,1.0,,66.0,,16.0
2019-03-31,Sun,6,13,3,1,0,28.7,16.6,22.6125,87.0,37.0,58,1.0,,70.0,,16.0
2019-04-01,Mon,0,14,4,0,0,28.8,18.2,22.204166666666666,90.0,42.0,87,1.0,,87.0,,16.0
2019-04-02,Tue,1,14,4,0,0,28.9,18.1,22.48333333333333,91.0,42.0,76,1.0,,66.0,,18.0
2019-04-03,Wed,2,14,4,0,0,30.1,19.1,22.8375,89.0,46.0,61,1.0,22.0,60.0,12.0,16.0
2019-04-04,Thu,3,14,4,0,0,31.6,18.8,23.73333333333333,91.0,39.0,56,1.0,22.0,76.0,26.0,18.0
2019-04-05,Fri,4,14,4,0,0,30.8,21.0,24.825,87.0,49.0,69,1.0,25.0,47.0,27.0,16.0
2019-04-06,Sat,5,14,4,1,0,29.0,20.6,23.454166666666666,90.0,54.0,49,1.0,19.0,,12.0,16.0
2019-04-07,Sun,6,14,4,1,0,30.3,19.7,23.9625,91.0,44.0,39,1.0,19.0,,11.0,16.0
2019-04-08,Mon,0,15,4,0,0,30.1,18.9,23.741666666666664,89.0,44.0,61,1.0,17.0,,7.0,16.0
2019-04-09,Tue,1,15,4,0,0,28.2,18.1,21.995833333333334,92.0,54.0,64,1.0,21.0,,10.0,18.0
2019-04-10,Wed,2,15,4,0,0,28.8,18.5,23.1125,82.0,50.0,67,1.0,5.0,,,16.0
2019-04-11,Thu,3,15,4,0,0,29.7,17.1,23.104166666666668,91.0,42.0,69,1.0,10.0,,7.0,20.0
2019-04-12,Fri,4,15,4,0,0,29.7,19.3,23.83333333333333,85.0,41.0,67,1.0,11.0,,6.0,16.0
2019-04-13,Sat,5,15,4,1,0,29.7,20.8,24.33333333333333,78.0,44.0,58,1.0,10.0,,6.0,16.0
2019-04-14,Sun,6,15,4,1,0,28.6,21.0,23.808333333333334,79.0,50.0,51,1.0,16.0,,9.0,16.0
2019-04-15,Mon,0,16,4,0,0,27.3,20.7,22.52916666666667,90.0,62.0,75,1.0,8.0,,5.0,16.0
2019-04-16,Tue,1,16,4,0,0,27.6,19.3,21.8625,92.0,57.0,63,1.0,11.0,,6.0,16.0
2019-04-17,Wed,2,16,4,0,0,26.3,18.5,21.3875,93.0,69.0,67,1.0,22.0,,10.0,16.0
2019-04-18,Thu,3,16,4,0,0,28.7,19.8,23.2125,92.0,42.0,62,1.0,23.0,,11.0,16.0
2019-04-19,Fri,4,16,4,0,1,29.1,15.5,22.445833333333336,92.0,34.0,52,1.0,18.0,,9.0,18.0
2019-04-20,Sat,5,16,4,1,0,30.0,16.0,22.65,92.0,30.0,35,1.0,19.0,,11.0,18.0
2019-04-21,Sun,6,16,4,1,1,30.6,16.9,23.3,89.0,36.0,50,1.0,14.0,,9.0,18.0
2019-04-22,Mon,0,17,4,0,0,29.2,19.9,23.21666666666667,88.0,46.0,69,1.0,14.0,,,16.0
2019-04-23,Tue,1,17,4,0,0,29.5,19.6,23.504166666666663,84.0,48.0,67,1.0,9.0,,,16.0
2019-04-24,Wed,2,17,4,0,0,28.5,19.3,23.17083333333333,87.0,47.0,81,1.0,10.0,,6.0,16.0
2019-04-25,Thu,3,17,4,0,0,27.8,19.1,22.616666666666664,84.0,51.0,80,1.0,8.0,80.0,5.0,16.0
2019-04-26,Fri,4,17,4,0,0,29.0,17.6,22.683333333333334,91.0,42.0,83,1.0,10.0,80.0,6.0,16.0
2019-04-27,Sat,5,17,4,1,0,29.6,19.5,23.320833333333336,80.0,41.0,78,1.0,8.0,44.0,6.0,16.0
2019-04-28,Sun,6,17,4,1,0,30.0,18.1,23.916666666666668,89.0,43.0,59,1.0,12.0,64.0,7.0,16.0
2019-04-29,Mon,0,18,4,0,0,28.4,19.3,23.575,87.0,48.0,70,1.0,19.0,,12.0,18.0
2019-04-30,Tue,1,18,4,0,0,28.4,17.4,22.97083333333333,90.0,47.0,76,1.0,12.0,,8.0,16.0
2019-05-01,Wed,2,18,5,0,1,29.2,19.6,23.354166666666668,84.0,45.0,91,1.0,12.0,,10.0,16.0
2019-05-02,Thu,3,18,5,0,0,28.7,19.5,23.054166666666664,91.0,54.0,74,1.0,15.0,,10.0,16.0
2019-05-03,Fri,4,18,5,0,0,28.5,19.2,22.391666666666666,92.0,51.0,74,1.0,17.0,,11.0,16.0
2019-05-04,Sat,5,18,5,1,0,28.7,19.8,23.129166666666663,90.0,52.0,35,1.0,12.0,,,16.0
2019-05-05,Sun,6,18,5,1,0,28.1,18.6,22.55,90.0,38.0,25,1.0,8.0,,6.0,16.0
2019-05-06,Mon,0,19,5,0,0,28.8,18.9,22.7875,79.0,45.0,63,1.0,17.0,,11.0,16.0
2019-05-07,Tue,1,19,5,0,0,30.1,17.7,23.441666666666663,91.0,38.0,57,1.0,29.0,,37.0,26.0
2019-05-08,Wed,2,19,5,0,0,28.2,18.8,22.433333333333334,91.0,51.0,53,1.0,9.0,,,14.0
2019-05-09,Thu,3,19,5,0,0,24.8,17.7,20.25,84.0,62.0,60,0.0,6.0,,,10.0
2019-05-10,Fri,4,19,5,0,0,26.7,17.1,20.808333333333334,85.0,49.0,66,0.0,10.0,,,10.0
2019-05-11,Sat,5,19,5,1,0,26.0,17.7,21.245833333333334,86.0,52.0,40,1.0,12.0,,9.0,10.0
2019-05-12,Sun,6,19,5,1,0,29.3,16.3,22.054166666666664,90.0,44.0,44,1.0,14.0,,,10.0
2019-05-13,Mon,0,20,5,0,0,29.6,17.8,23.258333333333336,90.0,44.0,78,1.0,14.0,,10.0,10.0
2019-05-14,Tue,1,20,5,0,0,29.4,18.0,23.39583333333333,91.0,47.0,76,0.0,18.0,,,10.0
2019-05-15,Wed,2,20,5,0,0,28.1,18.3,21.775,92.0,51.0,73,0.0,17.0,,12.0,10.0
2019-05-16,Thu,3,20,5,0,0,23.5,16.9,19.6,93.0,65.0,63,0.0,,,,10.0
2019-05-17,Fri,4,20,5,0,0,20.9,16.7,18.704166666666666,89.0,68.0,64,0.0,5.0,,,10.0
2019-05-18,Sat,5,20,5,1,0,26.8,17.2,20.0875,90.0,51.0,53,0.0,6.0,,,10.0
2019-05-19,Sun,6,20,5,1,0,26.4,15.5,20.35,92.0,50.0,52,0.0,6.0,,,10.0
2019-05-20,Mon,0,21,5,0,0,27.6,15.6,20.77083333333333,92.0,32.0,64,1.0,20.0,,29.0,10.0
2019-05-21,Tue,1,21,5,0,0,28.4,13.7,20.85833333333333,91.0,30.0,74,1.0,34.0,56.0,40.0,12.0
2019-05-22,Wed,2,21,5,0,0,28.9,14.1,21.416666666666668,89.0,34.0,90,1.0,27.0,70.0,30.0,14.0
2019-05-23,Thu,3,21,5,0,0,28.8,15.4,21.454166666666666,88.0,36.0,71,1.0,28.0,77.0,30.0,10.0
2019-05-24,Fri,4,21,5,0,0,28.8,15.7,21.854166666666668,90.0,40.0,67,1.0,36.0,45.0,40.0,10.0
2019-05-25,Sat,5,21,5,1,0,27.3,16.3,21.454166666666666,91.0,47.0,62,1.0,26.0,49.0,32.0,12.0
2019-05-26,Sun,6,21,5,1,0,28.0,13.9,20.941666666666663,86.0,38.0,45,1.0,14.0,70.0,9.0,10.0
2019-05-27,Mon,0,22,5,0,0,28.5,16.8,21.875,83.0,40.0,72,1.0,18.0,67.0,27.0,10.0
2019-05-28,Tue,1,22,5,0,0,28.7,16.5,22.066666666666663,90.0,38.0,74,1.0,22.0,42.0,27.0,10.0
2019-05-29,Wed,2,22,5,0,0,29.0,16.3,22.016666666666666,91.0,38.0,74,1.0,34.0,76.0,30.0,10.0
2019-05-30,Thu,3,22,5,0,0,28.1,17.0,22.058333333333334,88.0,44.0,75,1.0,20.0,66.0,10.0,10.0
2019-05-31,Fri,4,22,5,0,0,28.9,15.6,21.945833333333336,89.0,39.0,73,1.0,23.0,78.0,32.0,10.0
2019-06-01,Sat,5,22,6,1,0,29.7,16.4,22.52083333333333,87.0,30.0,72,1.0,43.0,75.0,55.0,16.0
2019-06-02,Sun,6,22,6,1,0,29.9,15.2,22.504166666666663,91.0,25.0,45,1.0,30.0,78.0,37.0,14.0
2019-06-03,Mon,0,23,6,0,0,28.5,16.2,21.5375,88.0,43.0,74,1.0,,62.0,12.0,10.0
2019-06-04,Tue,1,23,6,0,0,25.5,14.2,18.8375,93.0,30.0,65,0.0,,54.0,9.0,10.0
2019-06-05,Wed,2,23,6,0,0,23.2,12.5,17.104166666666668,75.0,34.0,74,0.0,,49.0,4.0,10.0
2019-06-06,Thu,3,23,6,0,0,22.9,12.1,17.133333333333333,84.0,38.0,55,,,,5.0,10.0
2019-06-07,Fri,4,23,6,0,0,24.1,11.2,17.4875,88.0,31.0,64,,17.0,,10.0,10.0
2019-06-08,Sat,5,23,6,1,0,23.6,11.6,17.05,86.0,36.0,48,1.0,18.0,60.0,10.0,10.0
2019-06-09,Sun,6,23,6,1,0,23.6,11.7,17.3875,91.0,39.0,40,0.0,8.0,59.0,6.0,10.0
2019-06-10,Mon,0,24,6,0,0,24.3,11.4,18.004166666666666,87.0,39.0,66,,11.0,46.0,9.0,
2019-06-11,Tue,1,24,6,0,0,24.4,15.1,19.079166666666666,85.0,53.0,64,0.0,9.0,37.0,6.0,
2019-06-12,Wed,2,24,6,0,0,24.5,16.5,19.941666666666663,82.0,54.0,71,0.0,10.0,35.0,,
2019-06-13,Thu,3,24,6,0,0,26.2,16.4,20.641666666666666,87.0,44.0,76,0.0,10.0,42.0,6.0,
2019-06-14,Fri,4,24,6,0,0,27.0,15.9,20.579166666666666,84.0,30.0,57,0.0,10.0,38.0,6.0,
2019-06-15,Sat,5,24,6,1,0,26.7,16.8,20.325,81.0,39.0,52,0.0,11.0,,6.0,
2019-06-16,Sun,6,24,6,1,0,25.6,14.6,19.825,86.0,36.0,34,,13.0,40.0,9.0,
2019-06-17,Mon,0,25,6,0,0,25.5,13.3,19.116666666666667,86.0,40.0,75,,14.0,40.0,9.0,
2019-06-18,Tue,1,25,6,0,0,26.0,13.7,19.375,88.0,40.0,71,,14.0,37.0,8.0,
2019-06-19,Wed,2,25,6,0,0,26.8,15.9,21.204166666666666,78.0,31.0,66,1.0,26.0,34.0,26.0,
2019-06-20,Thu,3,25,6,0,0,27.4,13.6,19.679166666666667,88.0,31.0,39,1.0,30.0,31.0,32.0,
2019-06-21,Fri,4,25,6,0,0,25.0,15.4,19.2875,76.0,41.0,59,0.0,14.0,46.0,9.0,
2019-06-22,Sat,5,25,6,1,0,24.4,13.3,17.9375,91.0,47.0,35,0.0,12.0,41.0,7.0,
2019-06-23,Sun,6,25,6,1,0,24.9,15.5,19.20833333333333,84.0,44.0,44,,10.0,41.0,6.0,
2019-06-24,Mon,0,26,6,0,0,26.7,14.3,20.104166666666668,91.0,39.0,68,1.0,22.0,,11.0,
2019-06-25,Tue,1,26,6,0,0,28.0,15.9,20.82916666666667,87.0,39.0,71,1.0,30.0,,43.0,
2019-06-26,Wed,2,26,6,0,0,29.2,17.5,22.070833333333336,80.0,28.0,74,1.0,26.0,,,
2019-06-27,Thu,3,26,6,0,0,28.4,18.3,22.28333333333333,74.0,32.0,62,1.0,14.0,,,
2019-06-28,Fri,4,26,6,0,0,26.5,18.2,21.558333333333334,79.0,34.0,68,0.0,12.0,32.0,,
2019-06-29,Sat,5,26,6,1,0,26.1,16.2,19.808333333333334,77.0,44.0,42,,10.0,37.0,,
2019-06-30,Sun,6,26,6,1,0,27.3,14.5,20.304166666666667,87.0,27.0,69,1.0,13.0,33.0,,
2019-07-01,Mon,0,27,7,0,0,27.4,14.6,20.354166666666668,89.0,30.0,85,1.0,30.0,34.0,,
2019-07-02,Tue,1,27,7,0,0,27.4,12.9,19.73333333333333,87.0,29.0,52,1.0,45.0,34.0,44.0,
2019-07-03,Wed,2,27,7,0,0,28.9,13.4,20.104166666666668,85.0,26.0,81,1.0,53.0,33.0,44.0,
2019-07-04,Thu,3,27,7,0,0,28.8,13.9,20.879166666666663,77.0,22.0,67,1.0,,,60.0,
2019-07-05,Fri,4,27,7,0,0,27.8,15.7,21.320833333333336,75.0,36.0,61,1.0,,34.0,30.0,
2019-07-06,Sat,5,27,7,1,0,23.6,14.3,18.54583333333333,84.0,25.0,49,0.0,,50.0,10.0,
2019-07-07,Sun,6,27,7,1,0,23.2,7.3,15.0875,77.0,23.0,44,0.0,,65.0,6.0,
2019-07-08,Mon,0,28,7,0,0,21.4,10.4,15.429166666666667,71.0,38.0,74,0.0,,58.0,7.0,
2019-07-09,Tue,1,28,7,0,0,22.3,10.5,15.908333333333331,76.0,32.0,53,0.0,14.0,55.0,6.0,
2019-07-10,Wed,2,28,7,0,0,22.8,11.0,16.395833333333332,75.0,33.0,79,0.0,18.0,54.0,8.0,
2019-07-11,Thu,3,28,7,0,0,24.7,9.8,16.900000000000002,86.0,23.0,67,1.0,30.0,54.0,30.0,
2019-07-12,Fri,4,28,7,0,0,26.2,9.6,17.654166666666665,86.0,27.0,56,1.0,32.0,57.0,32.0,
2019-07-13,Sat,5,28,7,1,0,28.9,11.5,19.33333333333333,89.0,19.0,54,1.0,44.0,65.0,46.0,
2019-07-14,Sun,6,28,7,1,0,28.9,13.3,20.48333333333333,83.0,23.0,30,1.0,37.0,69.0,38.0,
2019-07-15,Mon,0,29,7,0,0,28.6,13.3,20.633333333333333,80.0,21.0,76,1.0,52.0,54.0,57.0,
2019-07-16,Tue,1,29,7,0,0,28.3,14.1,20.779166666666665,73.0,26.0,60,1.0,49.0,64.0,52.0,
2019-07-17,Wed,2,29,7,0,0,22.7,13.4,17.775000000000002,86.0,44.0,64,0.0,19.0,56.0,11.0,
2019-07-18,Thu,3,29,7,0,0,22.0,13.2,16.570833333333333,71.0,38.0,75,,12.0,58.0,6.0,
2019-07-19,Fri,4,29,7,0,0,23.2,11.6,16.329166666666666,80.0,39.0,71,0.0,12.0,53.0,5.0,
2019-07-20,Sat,5,29,7,1,0,22.2,12.9,17.045833333333334,80.0,38.0,46,0.0,10.0,54.0,5.0,
2019-07-21,Sun,6,29,7,1,0,23.2,13.2,17.254166666666666,81.0,38.0,31,0.0,,52.0,,
2019-07-22,Mon,0,30,7,0,0,23.9,14.5,18.008333333333333,82.0,40.0,92,0.0,8.0,49.0,5.0,
2019-07-23,Tue,1,30,7,0,0,25.2,14.7,18.725,82.0,33.0,60,0.0,10.0,51.0,5.0,
2019-07-24,Wed,2,30,7,0,0,27.5,14.7,20.166666666666668,77.0,30.0,54,0.0,16.0,53.0,9.0,
2019-07-25,Thu,3,30,7,0,0,25.8,15.3,19.95833333333333,70.0,44.0,75,0.0,12.0,45.0,6.0,
2019-07-26,Fri,4,30,7,0,0,25.4,15.9,19.491666666666667,80.0,31.0,76,0.0,12.0,55.0,6.0,
2019-07-27,Sat,5,30,7,1,0,25.1,11.8,18.125,78.0,32.0,39,0.0,15.0,61.0,8.0,
2019-07-28,Sun,6,30,7,1,0,26.9,12.4,19.3,80.0,25.0,30,0.0,13.0,66.0,7.0,
2019-07-29,Mon,0,31,7,0,0,26.6,11.7,19.1875,79.0,30.0,74,0.0,14.0,60.0,8.0,
2019-07-30,Tue,1,31,7,0,0,26.2,16.3,20.204166666666666,77.0,35.0,47,0.0,14.0,56.0,7.0,
2019-07-31,Wed,2,31,7,0,0,28.5,14.9,21.025,82.0,26.0,83,0.0,29.0,55.0,29.0,
2019-08-01,Thu,3,31,8,0,0,29.4,14.8,21.641666666666666,73.0,29.0,71,0.0,19.0,65.0,10.0,
2019-08-02,Fri,4,31,8,0,0,30.5,14.7,22.325,78.0,16.0,64,0.0,28.0,59.0,26.0,
2019-08-03,Sat,5,31,8,1,0,28.9,16.8,22.3125,70.0,29.0,31,0.0,22.0,72.0,11.0,
2019-08-04,Sun,6,31,8,1,0,24.2,16.8,19.95,73.0,47.0,34,0.0,15.0,61.0,8.0,
2019-08-05,Mon,0,32,8,0,0,23.5,13.3,17.183333333333334,77.0,44.0,64,,10.0,55.0,3.0,
2019-08-06,Tue,1,32,8,0,0,21.1,15.7,18.058333333333334,75.0,56.0,57,,9.0,,,
2019-08-07,Wed,2,32,8,0,0,25.6,17.1,20.120833333333334,77.0,45.0,55,,,,5.0,
2019-08-08,Thu,3,32,8,0,0,28.7,16.7,21.4125,88.0,34.0,56,0.0,,,6.0,
2019-08-09,Fri,4,32,8,0,0,28.8,16.7,21.6625,84.0,27.0,46,,,,7.0,
2019-08-10,Sat,5,32,8,1,0,29.6,17.4,22.666666666666668,73.0,26.0,49,0.0,14.0,,7.0,
