Estado,Município,Estação ,Ano de Data,Mês de Data,Dia de Data,Data,IQAR,NumeroIQAR,Poluente,Tipo de cálculo,Tipo de monitoramento
MG,Belo Horizonte,Centro - Av. do Contorno,2019,junho,25,25/06/2019,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,novembro,18,18/11/2019,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,julho,14,14/07/2020,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,abril,7,07/04/2019,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,janeiro,24,24/01/2020,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,fevereiro,20,20/02/2019,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,julho,11,11/07/2019,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,abril,30,30/04/2020,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,setembro,11,11/09/2020,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,março,18,18/03/2019,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,abril,9,09/04/2019,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,julho,12,12/07/2019,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,abril,3,03/04/2020,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,junho,29,29/06/2020,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,março,14,14/03/2019,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,julho,3,03/07/2019,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,outubro,17,17/10/2019,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,dezembro,5,05/12/2019,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,março,5,05/03/2020,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,maio,1,01/05/2020,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,março,19,19/03/2019,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,outubro,14,14/10/2019,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,outubro,16,16/10/2019,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,janeiro,23,23/01/2020,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,junho,4,04/06/2020,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2018,novembro,9,09/11/2018,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,fevereiro,19,19/02/2019,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,fevereiro,28,28/02/2019,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,junho,11,11/06/2020,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,setembro,1,01/09/2020,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2018,novembro,17,17/11/2018,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,fevereiro,21,21/02/2019,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,março,13,13/03/2019,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,novembro,19,19/11/2019,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,março,4,04/03/2020,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,abril,4,04/04/2020,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,abril,5,05/04/2020,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,junho,12,12/06/2020,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,julho,13,13/07/2020,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,maio,14,14/05/2020,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,maio,15,15/05/2020,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,outubro,13,13/10/2019,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,abril,2,02/04/2020,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,fevereiro,18,18/02/2019,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,agosto,31,31/08/2020,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,abril,17,17/04/2020,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,julho,9,09/07/2020,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,julho,8,08/07/2020,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,junho,20,20/06/2019,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,agosto,1,01/08/2019,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,novembro,6,06/11/2019,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2018,dezembro,7,07/12/2018,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,maio,31,31/05/2020,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,junho,1,01/06/2020,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,julho,31,31/07/2019,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,julho,2,02/07/2019,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,julho,13,13/07/2019,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,setembro,27,27/09/2019,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,junho,19,19/06/2019,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,novembro,5,05/11/2019,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,maio,23,23/05/2019,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,julho,1,01/07/2019,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,julho,14,14/07/2019,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,setembro,19,19/09/2019,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,setembro,26,26/09/2019,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,setembro,18,18/09/2019,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,maio,22,22/05/2019,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,abril,18,18/04/2019,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,maio,21,21/05/2019,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,maio,12,12/05/2020,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,maio,20,20/05/2019,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,maio,27,27/05/2020,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,maio,28,28/05/2020,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,junho,27,27/06/2020,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,julho,4,04/07/2019,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,maio,24,24/05/2019,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,junho,26,26/06/2020,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,junho,25,25/06/2020,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,junho,28,28/06/2020,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,julho,15,15/07/2019,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,setembro,15,15/09/2020,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,julho,4,04/07/2020,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,julho,2,02/07/2020,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,julho,1,01/07/2020,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,julho,3,03/07/2020,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,agosto,18,18/08/2019,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,junho,1,01/06/2019,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,maio,31,31/05/2019,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,junho,2,02/06/2020,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,junho,3,03/06/2020,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,agosto,19,19/08/2019,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,fevereiro,29,29/02/2020,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2020,abril,16,16/04/2020,DQA (Recomendação OMS),1,CO,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,julho,6,06/07/2022,DQA (Recomendação OMS),22,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,julho,15,15/07/2022,DQA (Recomendação OMS),22,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,julho,29,29/07/2022,DQA (Recomendação OMS),22,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,agosto,20,20/08/2022,DQA (Recomendação OMS),22,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,agosto,21,21/08/2022,DQA (Recomendação OMS),22,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,agosto,25,25/08/2022,DQA (Recomendação OMS),22,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,setembro,17,17/09/2022,DQA (Recomendação OMS),22,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,dezembro,15,15/12/2022,DQA (Recomendação OMS),22,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,dezembro,25,25/12/2022,DQA (Recomendação OMS),22,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,fevereiro,11,11/02/2022,DQA (Recomendação OMS),23,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,fevereiro,22,22/02/2022,DQA (Recomendação OMS),23,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,março,6,06/03/2022,DQA (Recomendação OMS),23,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,março,22,22/03/2022,DQA (Recomendação OMS),23,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,maio,15,15/05/2022,DQA (Recomendação OMS),23,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,maio,19,19/05/2022,DQA (Recomendação OMS),23,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,julho,9,09/07/2022,DQA (Recomendação OMS),23,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,outubro,23,23/10/2022,DQA (Recomendação OMS),23,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,outubro,24,24/10/2022,DQA (Recomendação OMS),23,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,novembro,9,09/11/2022,DQA (Recomendação OMS),23,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,novembro,23,23/11/2022,DQA (Recomendação OMS),23,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,fevereiro,4,04/02/2022,DQA (Recomendação OMS),24,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,fevereiro,28,28/02/2022,DQA (Recomendação OMS),24,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,março,17,17/03/2022,DQA (Recomendação OMS),24,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,março,23,23/03/2022,DQA (Recomendação OMS),24,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,maio,7,07/05/2022,DQA (Recomendação OMS),24,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,maio,18,18/05/2022,DQA (Recomendação OMS),24,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,maio,27,27/05/2022,DQA (Recomendação OMS),24,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,junho,10,10/06/2022,DQA (Recomendação OMS),24,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,julho,4,04/07/2022,DQA (Recomendação OMS),24,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,agosto,27,27/08/2022,DQA (Recomendação OMS),24,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,agosto,30,30/08/2022,DQA (Recomendação OMS),24,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,setembro,5,05/09/2022,DQA (Recomendação OMS),24,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,outubro,22,22/10/2022,DQA (Recomendação OMS),24,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,novembro,8,08/11/2022,DQA (Recomendação OMS),24,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,fevereiro,13,13/02/2022,DQA (Recomendação OMS),25,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,março,1,01/03/2022,DQA (Recomendação OMS),25,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,março,24,24/03/2022,DQA (Recomendação OMS),25,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,abril,23,23/04/2022,DQA (Recomendação OMS),25,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,maio,30,30/05/2022,DQA (Recomendação OMS),25,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,junho,4,04/06/2022,DQA (Recomendação OMS),25,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,junho,12,12/06/2022,DQA (Recomendação OMS),25,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,junho,27,27/06/2022,DQA (Recomendação OMS),25,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,junho,29,29/06/2022,DQA (Recomendação OMS),25,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,julho,11,11/07/2022,DQA (Recomendação OMS),25,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,agosto,8,08/08/2022,DQA (Recomendação OMS),25,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,setembro,1,01/09/2022,DQA (Recomendação OMS),25,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,outubro,20,20/10/2022,DQA (Recomendação OMS),25,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,outubro,30,30/10/2022,DQA (Recomendação OMS),25,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,novembro,1,01/11/2022,DQA (Recomendação OMS),25,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,novembro,24,24/11/2022,DQA (Recomendação OMS),25,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,novembro,26,26/11/2022,DQA (Recomendação OMS),25,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,dezembro,1,01/12/2022,DQA (Recomendação OMS),25,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,dezembro,11,11/12/2022,DQA (Recomendação OMS),25,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,março,13,13/03/2022,DQA (Recomendação OMS),26,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,março,16,16/03/2022,DQA (Recomendação OMS),26,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,abril,15,15/04/2022,DQA (Recomendação OMS),26,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,abril,27,27/04/2022,DQA (Recomendação OMS),26,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,junho,21,21/06/2022,DQA (Recomendação OMS),26,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,julho,7,07/07/2022,DQA (Recomendação OMS),26,O3,Máxima média de 8h,Automática
